r,r_dB,eta,M,gamma,sigma,var_exact,rate_per_mode,shots_resolve,fit_slope,fit_R2
0.7,6.08,1.0,4,4.0551999668446745,1.0,0.0008828112875524488,1.7549003130151553,0.7945301587972038,-1.7509583063369558,0.9999826975934109
0.7,6.08,1.0,8,4.0551999668446745,1.0,7.99432111865746e-07,1.7549003130151553,0.0007194889006791712,-1.7509583063369558,0.9999826975934109
0.7,6.08,1.0,16,4.0551999668446745,1.0,6.392984226872517e-13,1.7549003130151553,5.753685804185264e-10,-1.7509583063369558,0.9999826975934109
0.7,6.08,1.0,32,4.0551999668446745,1.0,4.087024946241475e-25,1.7549003130151553,3.6783224516173273e-22,-1.7509583063369558,0.9999826975934109
0.7,6.08,1.0,50,4.0551999668446745,1.0,7.813109093644784e-39,1.7549003130151553,7.031798184280304e-36,-1.7509583063369558,0.9999826975934109
0.7,6.08,0.9,1,2.795575693538996,1.0,0.12479479245388378,1.575611146924522,112.31531320849537,-1.5705217162774507,0.9999677957160426
0.7,6.08,0.9,2,2.795575693538996,1.0,0.036061622484854686,1.575611146924522,32.45546023636921,-1.5705217162774507,0.9999677957160426
0.7,6.08,0.9,4,2.795575693538996,1.0,0.0017864184715615464,1.575611146924522,1.6077766244053913,-1.5705217162774507,0.9999677957160426
0.7,6.08,0.9,8,2.795575693538996,1.0,3.3535076845909453e-06,1.575611146924522,0.00301815691613185,-1.5705217162774507,0.9999677957160426
0.7,6.08,0.9,16,2.795575693538996,1.0,1.1259839715361576e-11,1.575611146924522,1.0133855743825415e-08,-1.5705217162774507,0.9999677957160426
0.7,6.08,0.9,32,2.795575693538996,1.0,1.2678408611123583e-22,1.575611146924522,1.1410567750011223e-19,-1.5705217162774507,0.9999677957160426
0.7,6.08,0.9,50,2.795575693538996,1.0,6.109964167289068e-35,1.575611146924522,5.498967750560161e-32,-1.5705217162774507,0.9999677957160426
0.7,6.08,0.7,1,1.4811119878966985,1.0,0.13456031697007556,1.2766289428588558,121.10428527306797,-1.2685932994603337,0.9999015853412632
0.7,6.08,0.7,2,1.4811119878966985,1.0,0.05697176257938084,1.2766289428588558,51.27458632144274,-1.2685932994603337,0.9999015853412632
0.7,6.08,0.7,4,1.4811119878966985,1.0,0.005622180622517212,1.2766289428588558,5.05996256026549,-1.2685932994603337,0.9999015853412632
0.7,6.08,0.7,8,1.4811119878966985,1.0,3.649987560380355e-05,1.2766289428588558,0.03284988804342319,-1.2685932994603337,0.9999015853412632
0.7,6.08,0.7,16,1.4811119878966985,1.0,1.3460523965364623e-09,1.2766289428588558,1.2114471568828158e-06,-1.2685932994603337,0.9999015853412632
0.7,6.08,0.7,32,1.4811119878966985,1.0,1.8119534214743007e-18,1.2766289428588558,1.6307580793268704e-15,-1.2685932994603337,0.9999015853412632
0.7,6.08,0.7,50,1.4811119878966985,1.0,1.8982557930488513e-28,1.2766289428588558,1.7084302137439658e-25,-1.2685932994603337,0.9999015853412632
0.7,6.08,0.5,1,0.8021838885585817,1.0,0.1295730716359931,1.0019190890627638,116.61576447239376,-0.9891589197311759,0.9996908188022438
0.7,6.08,0.5,2,0.8021838885585817,1.0,0.07836257744723299,1.0019190890627638,70.52631970250967,-0.9891589197311759,0.9996908188022438
0.7,6.08,0.5,4,0.8021838885585817,1.0,0.014988496256853097,1.0019190890627638,13.489646631167785,-0.9891589197311759,0.9996908188022438
0.7,6.08,0.5,8,0.8021838885585817,1.0,0.00032019419893265967,1.0019190890627638,0.28817477903939365,-0.9891589197311759,0.9996908188022438
0.7,6.08,0.5,16,0.8021838885585817,1.0,1.0902907106430331e-07,1.0019190890627638,9.812616395787297e-05,-0.9891589197311759,0.9996908188022438
0.7,6.08,0.5,32,0.8021838885585817,1.0,1.1909836449817383e-14,1.0019190890627638,1.0718852804835643e-11,-0.9891589197311759,0.9996908188022438
0.7,6.08,0.5,50,0.8021838885585817,1.0,1.7522796412743336e-22,1.0019190890627638,1.5770516771469e-19,-0.9891589197311759,0.9996908188022438
0.7,6.08,0.3,1,0.3876073710426415,1.0,0.10172224822663584,0.7055982281203558,91.55002340397223,-0.6832800597919909,0.9987205911466701
0.7,6.08,0.3,2,0.3876073710426415,1.0,0.09011613619626113,0.7055982281203558,81.104522576635,-0.6832800597919909,0.9987205911466701
0.7,6.08,0.3,4,0.3876073710426415,1.0,0.0358289651273781,0.7055982281203558,32.24606861464028,-0.6832800597919909,0.9987205911466701
0.7,6.08,0.3,8,0.3876073710426415,1.0,0.0029773152622964163,0.7055982281203558,2.679583736066774,-0.6832800597919909,0.9987205911466701
0.7,6.08,0.3,16,0.3876073710426415,1.0,1.2190605382179074e-05,0.7055982281203558,0.010971544843961165,-0.6832800597919909,0.9987205911466701
0.7,6.08,0.3,32,0.3876073710426415,1.0,1.5621836276196122e-10,0.7055982281203558,1.4059652648576508e-07,-0.6832800597919909,0.9987205911466701
0.7,6.08,0.3,50,0.3876073710426415,1.0,4.765680229485003e-16,0.7055982281203558,4.289112206536502e-13,-0.6832800597919909,0.9987205911466701
0.7,6.08,0.1,1,0.10814789526348335,1.0,0.03418041809567396,0.31167962925948667,30.76237628610656,-0.2608158735992681,0.9839249161788276
0.7,6.08,0.1,2,0.10814789526348335,1.0,0.048886601922944306,0.31167962925948667,43.99794173064987,-0.2608158735992681,0.9839249161788276
0.7,6.08,0.1,4,0.10814789526348335,1.0,0.0500302623285615,0.31167962925948667,45.02723609570534,-0.2608158735992681,0.9839249161788276
0.7,6.08,0.1,8,0.10814789526348335,1.0,0.026259020624175525,0.31167962925948667,23.633118561757968,-0.2608158735992681,0.9839249161788276
0.7,6.08,0.1,16,0.10814789526348335,1.0,0.003649792798764189,0.31167962925948667,3.28481351888777,-0.2608158735992681,0.9839249161788276
0.7,6.08,0.1,32,0.10814789526348335,1.0,3.651307770461466e-05,0.31167962925948667,0.03286176993415319,-0.2608158735992681,0.9839249161788276
0.7,6.08,0.1,50,0.10814789526348335,1.0,1.5496647577728348e-07,0.31167962925948667,0.0001394698281995551,-0.2608158735992681,0.9839249161788276
1.0,8.686,1.0,1,7.3890560989306495,1.0,0.09625208264967344,2.0481084773623888,86.62687438470608,-2.0454509119930204,0.9999933448888637
1.0,8.686,1.0,2,7.3890560989306495,1.0,0.015564461830640237,2.0481084773623888,14.008015647576212,-2.0454509119930204,0.9999933448888637
1.0,8.686,1.0,4,7.3890560989306495,1.0,0.0002755924051006384,2.0481084773623888,0.24803316459057448,-2.0454509119930204,0.9999933448888637
1.0,8.686,1.0,8,7.3890560989306495,1.0,7.658343778299828e-08,2.0481084773623888,6.892509400469844e-05,-2.0454509119930204,0.9999933448888637
1.0,8.686,1.0,16,7.3890560989306495,1.0,5.86522448548089e-15,2.0481084773623888,5.2787020369328e-12,-2.0454509119930204,0.9999933448888637
1.0,8.686,1.0,32,7.3890560989306495,1.0,3.440085828539502e-29,2.0481084773623888,3.096077245685551e-26,-2.0454509119930204,0.9999933448888637
1.0,8.686,1.0,50,7.3890560989306495,1.0,3.3565219925849054e-45,2.0481084773623888,3.0208697933264145e-42,-2.0454509119930204,0.9999933448888637
1.0,8.686,0.9,1,4.057677543413555,1.0,0.11483734373025871,1.7551965718851825,103.35360935723281,-1.7512561902091264,0.9999827149057544
1.0,8.686,0.9,2,4.057677543413555,1.0,0.026516995740549984,1.7551965718851825,23.865296166494982,-1.7512561902091264,0.9999827149057544
1.0,8.686,0.9,4,4.057677543413555,1.0,0.0008817784148030646,1.7551965718851825,0.7936005733227579,-1.7512561902091264,0.9999827149057544
1.0,8.686,0.9,8,4.057677543413555,1.0,7.975399321983029e-07,1.7551965718851825,0.0007177859389784725,-1.7512561902091264,0.9999827149057544
1.0,8.686,0.9,16,4.057677543413555,1.0,6.362752283542583e-13,1.7551965718851825,5.726477055188324e-10,-1.7512561902091264,0.9999827149057544
1.0,8.686,0.9,32,4.057677543413555,1.0,4.048461872950099e-25,1.7551965718851825,3.6436156856550882e-22,-1.7512561902091264,0.9999827149057544
1.0,8.686,0.9,50,4.057677543413555,1.0,7.698226922271934e-39,1.7551965718851825,6.928404230044739e-36,-1.7512561902091264,0.9999827149057544
1.0,8.686,0.7,1,1.7733429644660952,1.0,0.13304861256213174,1.3602114616828276,119.74375130591854,-1.3531697081294158,0.9999288212067617
1.0,8.686,0.7,2,1.7733429644660952,1.0,0.05058034662828424,1.3602114616828276,45.52231196545581,-1.3531697081294158,0.9999288212067617
1.0,8.686,0.7,4,1.7733429644660952,1.0,0.0041027466225614295,1.3602114616828276,3.692471960305286,-1.3531697081294158,0.9999288212067617
1.0,8.686,0.7,8,1.7733429644660952,1.0,1.8744964978057298e-05,1.3602114616828276,0.016870468480251564,-1.3531697081294158,0.9999288212067617
1.0,8.686,0.7,16,1.7733429644660952,1.0,3.5341018508977285e-10,1.3602114616828276,3.180691665807955e-07,-1.3531697081294158,0.9999288212067617
1.0,8.686,0.7,32,1.7733429644660952,1.0,1.249008445545778e-19,1.3602114616828276,1.1241076009912e-16,-1.3531697081294158,0.9999288212067617
1.0,8.686,0.7,50,1.7733429644660952,1.0,2.9065874797604485e-30,1.3602114616828276,2.615928731784403e-27,-1.3531697081294158,0.9999288212067617
1.0,8.686,0.5,1,0.8807970779778823,1.0,0.13145004566204735,1.0426109406296118,118.30504109584258,-1.0307318223269046,0.9997413260480618
1.0,8.686,0.5,2,0.8807970779778823,1.0,0.07540185297904237,1.0426109406296118,67.86166768113812,-1.0307318223269046,0.9997413260480618
1.0,8.686,0.5,4,0.8807970779778823,1.0,0.013056376046308733,1.0426109406296118,11.750738441677857,-1.0307318223269046,0.9997413260480618
1.0,8.686,0.5,8,0.8807970779778823,1.0,0.00023285306351077413,1.0426109406296118,0.20956775715969667,-1.0307318223269046,0.9997413260480618
1.0,8.686,0.5,16,0.8807970779778823,1.0,5.6878546883977835e-08,1.0426109406296118,5.119069219558004e-05,-1.0307318223269046,0.9997413260480618
1.0,8.686,0.5,32,0.8807970779778823,1.0,3.2388747404112506e-15,1.0426109406296118,2.9149872663701248e-12,-1.0307318223269046,0.9997413260480618
1.0,8.686,0.5,50,0.8807970779778823,1.0,2.290820630513424e-23,1.0426109406296118,2.061738567462081e-20,-1.0307318223269046,0.9997413260480618
1.0,8.686,0.3,1,0.4050766446690746,1.0,0.10397308753173196,0.7223539356858172,93.57577877855874,-0.7007722873421607,0.9988273157138836
1.0,8.686,0.3,2,0.4050766446690746,1.0,0.0901698858080765,0.7223539356858172,81.15289722726884,-0.7007722873421607,0.9988273157138836
1.0,8.686,0.3,4,0.4050766446690746,1.0,0.034396206784584216,0.7223539356858172,30.956586106125787,-0.7007722873421607,0.9988273157138836
1.0,8.686,0.3,8,0.4050766446690746,1.0,0.0026423571591595394,0.7223539356858172,2.3781214432435847,-0.7007722873421607,0.9988273157138836
1.0,8.686,0.3,16,0.4050766446690746,1.0,9.36001197214342e-06,0.7223539356858172,0.008424010774929077,-0.7007722873421607,0.9988273157138836
1.0,8.686,0.3,32,0.4050766446690746,1.0,9.140011625541627e-11,0.7223539356858172,8.226010462987463e-08,-0.7007722873421607,0.9988273157138836
1.0,8.686,0.3,50,0.4050766446690746,1.0,2.061963822777461e-16,0.7223539356858172,1.8557674404997146e-13,-0.7007722873421607,0.9988273157138836
1.0,8.686,0.1,1,0.10946505727436245,1.0,0.034678586336180595,0.314496414995012,31.21072770256253,-0.2639045818999529,0.9843219565121057
1.0,8.686,0.1,2,0.10946505727436245,1.0,0.04943898454134421,0.314496414995012,44.49508608720978,-0.2639045818999529,0.9843219565121057
1.0,8.686,0.1,4,0.10946505727436245,1.0,0.05027044833967875,0.314496414995012,45.243403505710866,-0.2639045818999529,0.9843219565121057
1.0,8.686,0.1,8,0.10946505727436245,1.0,0.026049216713042743,0.314496414995012,23.444295041738464,-0.2639045818999529,0.9843219565121057
1.0,8.686,0.1,16,0.10946505727436245,1.0,0.003530179336672308,0.314496414995012,3.1771614030050763,-0.2639045818999529,0.9843219565121057
1.0,8.686,0.1,32,0.10946505727436245,1.0,3.361458424166739e-05,0.314496414995012,0.030253125817500642,-0.2639045818999529,0.9843219565121057
1.0,8.686,0.1,50,0.10946505727436245,1.0,1.3517588964580493e-07,0.314496414995012,0.00012165830068122442,-0.2639045818999529,0.9843219565121057
1.5,13.029,1.0,1,20.085536923187668,1.0,0.06635033840940883,2.5428228199731038,59.71530456846794,-2.5413865675510765,0.9999984943040631
1.5,13.029,1.0,2,20.085536923187668,1.0,0.00603375630668291,2.5428228199731038,5.430380676014618,-2.5413865675510765,0.9999984943040631
1.5,13.029,1.0,4,20.085536923187668,1.0,3.823005414017849e-05,2.5428228199731038,0.034407048726160634,-2.5413865675510765,0.9999984943040631
1.5,13.029,1.0,8,20.085536923187668,1.0,1.463283554757408e-09,2.5428228199731038,1.3169551992816669e-06,-2.5413865675510765,0.9999984943040631
1.5,13.029,1.0,16,20.085536923187668,1.0,2.1412002886036827e-18,2.5428228199731038,1.9270802597433142e-15,-2.5413865675510765,0.9999984943040631
1.5,13.029,1.0,32,20.085536923187668,1.0,4.5847386759176604e-36,2.5428228199731038,4.126264808325894e-33,-2.5413865675510765,0.9999984943040631
1.5,13.029,1.0,50,20.085536923187668,1.0,6.071612430039951e-56,2.5428228199731038,5.464451187035954e-53,-2.5413865675510765,0.9999984943040631
1.5,13.029,0.9,1,6.215110719327142,1.0,0.10174366502139279,1.963168886796376,91.5692985192535,-1.9601976955315485,0.9999912821379899
1.5,13.029,0.9,2,6.215110719327142,1.0,0.018220444879592745,1.963168886796376,16.398400391633466,-1.9601976955315485,0.9999912821379899
1.5,13.029,0.9,4,6.215110719327142,1.0,0.0003864746427387707,1.963168886796376,0.3478271784648936,-1.9601976955315485,0.9999912821379899
1.5,13.029,0.9,8,6.215110719327142,1.0,1.5109090187463118e-07,1.963168886796376,0.00013598181168716805,-1.9601976955315485,0.9999912821379899
1.5,13.029,0.9,16,6.215110719327142,1.0,2.2829971337688257e-14,1.963168886796376,2.0546974203919428e-11,-1.9601976955315485,0.9999912821379899
1.5,13.029,0.9,32,6.215110719327142,1.0,5.212075924208627e-28,1.963168886796376,4.690868331787764e-25,-1.9601976955315485,0.9999912821379899
1.5,13.029,0.9,50,6.215110719327142,1.0,2.346006823805782e-43,1.963168886796376,2.1114061414252036e-40,-1.9601976955315485,0.9999912821379899
1.5,13.029,0.7,1,2.0904823608200855,1.0,0.13071571868814041,1.4374558457951994,117.64414681932635,-1.4312034274359373,0.9999467899144796
1.5,13.029,0.7,2,2.0904823608200855,1.0,0.04501155186470391,1.4374558457951994,40.51039667823351,-1.4312034274359373,0.9999467899144796
1.5,13.029,0.7,4,2.0904823608200855,1.0,0.003053164693959186,1.4374558457951994,2.7478482245632665,-1.4312034274359373,0.9999467899144796
1.5,13.029,0.7,8,2.0904823608200855,1.0,1.0116726134673169e-05,1.4374558457951994,0.00910505352120585,-1.4312034274359373,0.9999467899144796
1.5,13.029,0.7,16,2.0904823608200855,1.0,1.0269103157295728e-10,1.4374558457951994,9.242192841566154e-08,-1.4312034274359373,0.9999467899144796
1.5,13.029,0.7,32,2.0904823608200855,1.0,1.0545506947137557e-20,1.4374558457951994,9.4909562524238e-18,-1.4312034274359373,0.9999467899144796
1.5,13.029,0.7,50,2.0904823608200855,1.0,6.110023907657991e-32,1.4374558457951994,5.499021516892192e-29,-1.4312034274359373,0.9999467899144796
1.5,13.029,0.5,1,0.9525741268224334,1.0,0.13270224347647608,1.0770769387520773,119.43201912882843,-1.0658864555339804,0.9997770163486173
1.5,13.029,0.5,2,0.9525741268224334,1.0,0.0727841322816012,1.0770769387520773,65.50571905344107,-1.0658864555339804,0.9997770163486173
1.5,13.029,0.5,4,0.9525741268224334,1.0,0.011588578075830526,1.0770769387520773,10.429720268247472,-1.0658864555339804,0.9997770163486173
1.5,13.029,0.5,8,0.9525741268224334,1.0,0.0001775836638333649,1.0770769387520773,0.15982529745002835,-1.0658864555339804,0.9997770163486173
1.5,13.029,0.5,16,0.9525741268224334,1.0,3.277492035616894e-08,1.0770769387520773,2.949742832055204e-05,-1.0658864555339804,0.9997770163486173
1.5,13.029,0.5,32,0.9525741268224334,1.0,1.074993072199281e-15,1.0770769387520773,9.674937649793528e-13,-1.0658864555339804,0.9997770163486173
1.5,13.029,0.5,50,0.9525741268224334,1.0,4.088570075913568e-24,1.0770769387520773,3.6797130683222104e-21,-1.0658864555339804,0.9997770163486173
1.5,13.029,0.3,1,0.4196179090599649,1.0,0.10573386749150498,0.7358853635963906,95.16048074235447,-0.7148769567122144,0.9989062087014973
1.5,13.029,0.3,2,0.4196179090599649,1.0,0.09013054650744984,0.7358853635963906,81.11749185670483,-0.7148769567122144,0.9989062087014973
1.5,13.029,0.3,4,0.4196179090599649,1.0,0.03324977814129457,0.7358853635963906,29.92480032716511,-0.7148769567122144,0.9989062087014973
1.5,13.029,0.3,8,0.4196179090599649,1.0,0.0023975716259056526,0.7358853635963906,2.157814463315087,-0.7148769567122144,0.9989062087014973
1.5,13.029,0.3,16,0.4196179090599649,1.0,7.558460552643666e-06,0.7358853635963906,0.006802614497379299,-0.7148769567122144,0.9989062087014973
1.5,13.029,0.3,32,0.4196179090599649,1.0,5.928444902796852e-11,0.7358853635963906,5.335600412517165e-08,-0.7148769567122144,0.9989062087014973
1.5,13.029,0.3,50,0.4196179090599649,1.0,1.0482157787219955e-16,0.7358853635963906,9.433942008497956e-14,-0.7148769567122144,0.9989062087014973
1.5,13.029,0.1,1,0.11049983744870041,1.0,0.03506897852368007,0.3166982429574345,31.56208067131206,-0.2663189242673065,0.9846231199529429
1.5,13.029,0.1,2,0.11049983744870041,1.0,0.049869215136066736,0.3166982429574345,44.882293622460054,-0.2663189242673065,0.9846231199529429
1.5,13.029,0.1,4,0.11049983744870041,1.0,0.05045281675089627,0.3166982429574345,45.40753507580664,-0.2663189242673065,0.9846231199529429
1.5,13.029,0.1,8,0.11049983744870041,1.0,0.02588303100404068,0.3166982429574345,23.294727903636606,-0.2663189242673065,0.9846231199529429
1.5,13.029,0.1,16,0.11049983744870041,1.0,0.0034389418524702164,0.3166982429574345,3.095047667223194,-0.2663189242673065,0.9846231199529429
1.5,13.029,0.1,32,0.11049983744870041,1.0,3.1505809069324955e-05,0.3166982429574345,0.028355228162392453,-0.2663189242673065,0.9846231199529429
1.5,13.029,0.1,50,0.11049983744870041,1.0,1.214694671770364e-07,0.3166982429574345,0.00010932252045933274,-0.2663189242673065,0.9846231199529429
